day,month,year,x,y,data_source,data_source2,presence_absence,weights
13,3,2017,26.9536,-25.5367,SABAP2,gbifdata,0,0.944659588
13,3,2017,24.2468,-33.0491,SABAP2,gbifdata,0,0.994582864
13,3,2017,31.3358,-26.1089,SABAP2,gbifdata,0,0.946135525
13,3,2017,17.5435,-19.9612,SABAP2,gbifdata,0,0.970468687
13,3,2017,31.7165,-24.39197,EBIRD,gbifdata,1,0.657435943
13,3,2017,25.8018,-30.4664,SABAP2,gbifdata,0,0.997186947
13,3,2017,26.04125,-28.79125,SABAP2,gbifdata,1,0.986497348
13,3,2017,26.20792,-29.04125,SABAP2,gbifdata,1,0.987555591
13,3,2017,26.29125,-28.95792,SABAP2,gbifdata,1,0.987555591
13,3,2017,26.37458,-28.95792,SABAP2,gbifdata,1,0.988488124
13,3,2017,27.12458,-25.20792,SABAP2,gbifdata,1,0.862270021
13,3,2017,29.04125,-24.20792,SABAP2,gbifdata,1,0.948704212
13,3,2017,29.4426,-27.269,SABAP2,gbifdata,0,0.912907893
13,3,2017,26.9362,-27.9387,SABAP2,gbifdata,0,0.995786161
13,3,2017,26.2176,-32.6698,SABAP2,gbifdata,0,0.979702186
13,3,2017,33.2707,-22.2903,SABAP2,gbifdata,0,1
13,3,2017,26.8262,-23.9271,SABAP2,gbifdata,0,0.980585469
13,3,2017,22.6718,-28.7922,SABAP2,gbifdata,0,0.995131697
13,3,2017,27.823,-28.7593,SABAP2,gbifdata,0,0.99302363
13,3,2017,29.253,-24.3174,SABAP2,gbifdata,0,0.930204147
13,3,2017,28.3887,-32.4666,SABAP2,gbifdata,0,0.978520334
13,3,2017,26.2148,-25.2323,SABAP2,gbifdata,0,0.949793715
13,3,2017,30.93,-28.9244,SABAP2,gbifdata,0,0.861035203
13,3,2017,26.6928,-20.3685,EBIRD,gbifdata,0,0.993868693
13,3,2017,16.7997,-18.53182,EBIRD,gbifdata,1,0.912843594
13,3,2017,16.82807,-18.60584,EBIRD,gbifdata,1,0.923458174
13,3,2017,28.2345,-25.425,SABAP2,gbifdata,0,0.473785083
13,3,2017,28.2863,-23.1357,EBIRD,gbifdata,0,0.987461823
13,3,2017,27.8905,-26.4935,EBIRD,gbifdata,0,0.775091786
13,3,2017,16.90385,-18.73756,EBIRD,gbifdata,1,0.923458174
13,3,2017,30.2666,-27.6043,SABAP2,gbifdata,0,0.914258158
13,3,2017,25.8531,-24.844,EBIRD,gbifdata,0,0.982889503
13,3,2017,25.174,-31.6318,SABAP2,gbifdata,0,0.985240608
13,3,2017,30.6696,-27.0908,SABAP2,gbifdata,0,0.928994165
22,3,2017,26.2494,-23.7532,SABAP2,gbifdata,0,0.998691069
22,3,2017,27.2202,-26.6003,EBIRD,gbifdata,0,0.83981675
22,3,2017,32.5394,-24.4383,SABAP2,gbifdata,0,0.914402829
22,3,2017,31.59209,-24.99325,EBIRD,gbifdata,1,0.659160264
22,3,2017,31.70808,-24.96318,EBIRD,gbifdata,1,0.647580775
22,3,2017,17.8091,-19.8,SABAP2,gbifdata,0,0.993248674
22,3,2017,24.5506,-26.1474,SABAP2,gbifdata,0,0.998981943
22,3,2017,25.4843,-27.2058,SABAP2,gbifdata,0,0.987622569
22,3,2017,28.6249,-25.9217,SABAP2,gbifdata,0,0.54649574
22,3,2017,24.70792,-17.87458,SABAP2,gbifdata,1,0.8412724
22,3,2017,25.70792,-17.87458,SABAP2,gbifdata,1,0.802322778
22,3,2017,25.95792,-29.79125,SABAP2,gbifdata,1,0.988131598
22,3,2017,26.87458,-29.87458,SABAP2,gbifdata,1,0.98708675
22,3,2017,28.04125,-26.70792,SABAP2,gbifdata,1,0.731554412
22,3,2017,28.29125,-28.29125,SABAP2,gbifdata,1,0.975522794
22,3,2017,28.29125,-25.87458,SABAP2,gbifdata,1,0.498647002
22,3,2017,28.87458,-25.70792,SABAP2,gbifdata,1,0.613840219
22,3,2017,28.95792,-25.62458,SABAP2,gbifdata,1,0.613840219
22,3,2017,29.12458,-26.04125,SABAP2,gbifdata,1,0.797661148
22,3,2017,29.87458,-29.20792,SABAP2,gbifdata,1,0.801496705
22,3,2017,30.70792,-26.62458,SABAP2,gbifdata,1,0.93225901
22,3,2017,31.70792,-24.95792,SABAP2,gbifdata,1,0.647580775
22,3,2017,27.3718,-25.9204,SABAP2,gbifdata,0,0.800112522
22,3,2017,25.1226,-19.7869,EBIRD,gbifdata,0,0.979778171
22,3,2017,30.1972,-22.8026,EBIRD,gbifdata,0,0.955488008
24,3,2017,31.8942,-27.0133,SABAP2,gbifdata,0,0.868791191
24,3,2017,24.5267,-28.5817,SABAP2,gbifdata,0,0.991460376
24,3,2017,16.6681,-17.5023,SABAP2,gbifdata,0,0.995659862
24,3,2017,31.57427,-23.85474,EBIRD,gbifdata,1,0.847715223
24,3,2017,26.1482,-25.8701,SABAP2,gbifdata,0,0.99302095
24,3,2017,18.38999,-23.23774,naturgucker,gbifdata,1,0.999839254
24,3,2017,23.7733,-25.5748,SABAP2,gbifdata,0,0.979263784
24,3,2017,20.70792,-19.95792,SABAP2,gbifdata,1,0.998874779
24,3,2017,23.12458,-28.87458,SABAP2,gbifdata,1,0.994675293
24,3,2017,24.04125,-18.54125,SABAP2,gbifdata,1,0.879779955
24,3,2017,25.20792,-20.45792,SABAP2,gbifdata,1,0.987854756
24,3,2017,25.29125,-25.37458,SABAP2,gbifdata,1,0.998805888
24,3,2017,25.79125,-25.04125,SABAP2,gbifdata,1,0.984391577
24,3,2017,27.54125,-25.29125,SABAP2,gbifdata,1,0.73883186
24,3,2017,28.70792,-24.62458,SABAP2,gbifdata,1,0.748739592
24,3,2017,28.70792,-22.70792,SABAP2,gbifdata,1,0.973021492
24,3,2017,29.04125,-24.20792,SABAP2,gbifdata,1,0.948704212
24,3,2017,30.04125,-27.70792,SABAP2,gbifdata,1,0.914274232
24,3,2017,30.04125,-27.45792,SABAP2,gbifdata,1,0.933599598
24,3,2017,30.20792,-17.45792,SABAP2,gbifdata,1,0.963470503
24,3,2017,31.62458,-23.87458,SABAP2,gbifdata,1,0.835444462
24,3,2017,31.70792,-24.95792,SABAP2,gbifdata,1,0.647580775
24,3,2017,32.04125,-27.62458,SABAP2,gbifdata,1,0.74900434
24,3,2017,27.0493,-23.3761,SABAP2,gbifdata,0,0.984992181
24,3,2017,32.021,-20.7926,SABAP2,gbifdata,0,0.991909126
24,3,2017,20.84463,-34.39513,EBIRD,gbifdata,1,0.951204694
24,3,2017,30.80875,-22.5791,EBIRD,gbifdata,1,0.934108809
24,3,2017,29.198,-22.7689,EBIRD,gbifdata,0,0.973155441
24,3,2017,31.08394,-22.44005,EBIRD,gbifdata,1,0.909721106
24,3,2017,29.5409,-26.1954,EBIRD,gbifdata,0,0.967014949
22,2,2017,29.4156,-23.9509,SABAP2,gbifdata,0,0.946645764
22,2,2017,32.202,-28.262,SABAP2,gbifdata,0,0.683777206
22,2,2017,27.8821,-25.923,SABAP2,gbifdata,0,0.550313454
22,2,2017,17.2202,-22.5316,SABAP2,gbifdata,0,0.934772898
22,2,2017,29.8642,-27.1012,SABAP2,gbifdata,0,0.920639769
22,2,2017,25.4157,-28.5948,EBIRD,gbifdata,0,0.974971869
22,2,2017,18.62458,-33.70792,SABAP2,gbifdata,1,0.485388201
22,2,2017,25.79125,-32.12458,SABAP2,gbifdata,1,0.993212953
22,2,2017,25.79125,-29.04125,SABAP2,gbifdata,1,0.97133366
22,2,2017,26.37458,-28.95792,SABAP2,gbifdata,1,0.984654953
22,2,2017,27.54125,-25.29125,SABAP2,gbifdata,1,0.784717409
22,2,2017,28.20792,-25.62458,SABAP2,gbifdata,1,0.480991802
22,2,2017,28.29125,-28.29125,SABAP2,gbifdata,1,0.990006965
22,2,2017,30.79125,-27.79125,SABAP2,gbifdata,1,0.992980764
22,2,2017,28.1484,-28.7123,SABAP2,gbifdata,0,0.989083895
22,2,2017,31.6609,-25.0781,SABAP2,gbifdata,0,0.575345121
22,2,2017,17.00066,-18.72785,EBIRD,gbifdata,1,0.817360553
3,3,2017,30.3743,-22.6021,SABAP2,gbifdata,0,0.952451374
3,3,2017,25.8388,-27.8226,SABAP2,gbifdata,0,0.997039597
3,3,2017,30.5551,-25.684,SABAP2,gbifdata,0,0.926876708
3,3,2017,28.064,-24.8858,SABAP2,gbifdata,0,0.681290468
3,3,2017,25.8003,-26.2103,SABAP2,gbifdata,0,0.985854364
3,3,2017,26.0324,-24.5049,SABAP2,gbifdata,0,0.983103826
3,3,2017,18.1903,-25.4989,SABAP2,gbifdata,0,0.997186947
3,3,2017,31.46599,-24.98875,EBIRD,gbifdata,1,0.660745861
3,3,2017,24.2855,-26.0707,SABAP2,gbifdata,0,0.99863366
3,3,2017,25.62458,-29.87458,SABAP2,gbifdata,1,0.995820608
3,3,2017,26.20792,-29.04125,SABAP2,gbifdata,1,0.987555591
3,3,2017,26.20792,-24.70792,SABAP2,gbifdata,1,0.944333708
3,3,2017,26.29125,-24.70792,SABAP2,gbifdata,1,0.938148561
3,3,2017,28.04125,-22.79125,SABAP2,gbifdata,1,0.987549502
3,3,2017,28.37458,-22.54125,SABAP2,gbifdata,1,0.974996705
3,3,2017,28.87458,-22.37458,SABAP2,gbifdata,1,0.974938258
3,3,2017,28.95792,-22.37458,SABAP2,gbifdata,1,0.967690082
3,3,2017,29.45792,-23.95792,SABAP2,gbifdata,1,0.971512265
3,3,2017,27.9557,-22.9167,EBIRD,gbifdata,1,0.98862723
3,3,2017,28.24835,-25.17548,EBIRD,gbifdata,1,0.657410384
3,3,2017,28.69286,-24.65326,EBIRD,gbifdata,1,0.748739592
7,2,2017,26.04125,-28.79125,SABAP2,gbifdata,1,0.981894165
7,2,2017,28.12458,-25.20792,SABAP2,gbifdata,1,0.635895997
7,2,2017,28.12458,-25.12458,SABAP2,gbifdata,1,0.655843112
7,2,2017,28.20792,-25.12458,SABAP2,gbifdata,1,0.665755827
7,2,2017,28.29125,-25.20792,SABAP2,gbifdata,1,0.635589134
7,2,2017,29.12458,-25.45792,SABAP2,gbifdata,1,0.738948722
7,2,2017,29.20792,-22.95792,SABAP2,gbifdata,1,0.958702926
7,2,2017,29.95792,-27.70792,SABAP2,gbifdata,1,0.919337727
7,2,2017,31.37458,-24.20792,SABAP2,gbifdata,1,0.579842469
7,2,2017,31.45792,-23.12458,SABAP2,gbifdata,1,0.662875743
7,2,2017,31.62458,-25.29125,SABAP2,gbifdata,1,0.641346729
7,2,2017,30.422,-27.0585,SABAP2,gbifdata,0,0.913343369
7,2,2017,26.2515,-30.4803,SABAP2,gbifdata,0,0.998874779
7,2,2017,27.5757,-24.4586,SABAP2,gbifdata,0,0.881793345
7,2,2017,28.9868,-29.2564,SABAP2,gbifdata,0,0.906707121
7,2,2017,23.9416,-30.0982,SABAP2,gbifdata,0,0.999738788
7,2,2017,31.7843,-26.6503,SABAP2,gbifdata,0,0.929633499
7,2,2017,24.6306,-29.8162,SABAP2,gbifdata,0,0.994784691
7,2,2017,31.0192,-26.1247,SABAP2,gbifdata,0,0.920125382
7,2,2017,26.2201,-19.4337,EBIRD,gbifdata,0,0.982042389
7,2,2017,24.1562,-18.8463,EBIRD_ME,gbifdata,0,0.958427102
7,2,2017,31.91178,-25.11627,EBIRD,gbifdata,1,0.534419707
7,2,2017,26.8129,-31.8662,SABAP2,gbifdata,0,0.997606673
24,4,2017,29.0225,-26.7134,SABAP2,gbifdata,0,0.940572255
24,4,2017,29.5741,-24.5289,EBIRD,gbifdata,0,0.973517119
24,4,2017,30.5513,-24.0791,EBIRD,gbifdata,0,0.948866742
24,4,2017,31.3338,-29.2721,SABAP2,gbifdata,0,0.867849044
24,4,2017,20.9449,-19.1736,SABAP2,gbifdata,0,0.962224723
24,4,2017,26.2867,-23.8177,SABAP2,gbifdata,0,0.987654718
24,4,2017,17.5692,-21.1057,SABAP2,gbifdata,0,0.990958045
24,4,2017,33.4392,-24.9169,SABAP2,gbifdata,0,0.976792316
24,4,2017,17.12458,-22.70792,SABAP2,gbifdata,1,0.974827198
24,4,2017,26.04125,-28.79125,SABAP2,gbifdata,1,0.995016878
24,4,2017,27.45792,-25.29125,SABAP2,gbifdata,1,0.905497508
24,4,2017,28.20792,-25.62458,SABAP2,gbifdata,1,0.660665488
24,4,2017,28.54125,-26.37458,SABAP2,gbifdata,1,0.733446231
24,4,2017,29.95792,-29.20792,SABAP2,gbifdata,1,0.897882543
24,4,2017,30.04125,-29.37458,SABAP2,gbifdata,1,0.889889085
24,4,2017,31.62458,-24.95792,SABAP2,gbifdata,1,0.855124144
24,4,2017,31.57098,-24.99138,EBIRD,gbifdata,1,0.841571564
24,4,2017,22.29988,-27.48565,EBIRD,gbifdata,1,0.979049462
24,4,2017,29.646,-25.475,SABAP2,gbifdata,0,0.972445475
24,4,2017,30.5773,-21.7089,EBIRD,gbifdata,0,0.990154316
1,4,2017,30.9586,-25.0501,SABAP2,gbifdata,0,0.861179875
1,4,2017,31.5043,-24.4937,SABAP2,gbifdata,0,0.826346247
1,4,2017,23.7805,-32.525,SABAP2,gbifdata,0,0.992940577
1,4,2017,28.7348,-30.2029,SABAP2,gbifdata,0,0.986593795
1,4,2017,30.8019,-23.8293,SABAP2,gbifdata,0,0.937136007
1,4,2017,30.8304,-23.0646,SABAP2,gbifdata,0,0.948012104
1,4,2017,30.8303,-24.402,SABAP2,gbifdata,0,0.937684183
1,4,2017,28.4657,-28.283,SABAP2,gbifdata,0,0.987756523
1,4,2017,28.9446,-25.9827,EBIRD,gbifdata,0,0.701027327
1,4,2017,22.45792,-28.54125,SABAP2,gbifdata,1,0.986738466
1,4,2017,24.62458,-31.29125,SABAP2,gbifdata,1,0.994004179
1,4,2017,24.87458,-32.70792,SABAP2,gbifdata,1,0.972048079
1,4,2017,28.04125,-25.12458,SABAP2,gbifdata,1,0.765037775
1,4,2017,28.12458,-25.12458,SABAP2,gbifdata,1,0.785988748
1,4,2017,28.12458,-24.70792,SABAP2,gbifdata,1,0.894148851
1,4,2017,28.20792,-24.70792,SABAP2,gbifdata,1,0.904664314
1,4,2017,28.45792,-25.95792,SABAP2,gbifdata,1,0.627581096
1,4,2017,28.70792,-27.20792,SABAP2,gbifdata,1,0.970945186
1,4,2017,29.20792,-22.20792,SABAP2,gbifdata,1,0.964093393
1,4,2017,29.87458,-29.29125,SABAP2,gbifdata,1,0.904624128
1,4,2017,30.12458,-26.29125,SABAP2,gbifdata,1,0.962278299
1,4,2017,30.29125,-29.54125,SABAP2,gbifdata,1,0.878583299
1,4,2017,30.29125,-27.37458,SABAP2,gbifdata,1,0.97011466
1,4,2017,30.29125,-26.29125,SABAP2,gbifdata,1,0.963149011
1,4,2017,30.37458,-29.62458,SABAP2,gbifdata,1,0.871194342
1,4,2017,31.37458,-24.54125,SABAP2,gbifdata,1,0.840028645
1,4,2017,31.37458,-24.45792,SABAP2,gbifdata,1,0.870706751
1,4,2017,31.45792,-24.45792,SABAP2,gbifdata,1,0.841986819
1,4,2017,31.54125,-24.54125,SABAP2,gbifdata,1,0.826346247
1,4,2017,31.54125,-24.37458,SABAP2,gbifdata,1,0.834672882
1,4,2017,31.54125,-23.79125,SABAP2,gbifdata,1,0.897890661
1,4,2017,31.62458,-25.04125,SABAP2,gbifdata,1,0.840920045
1,4,2017,31.62458,-24.62458,SABAP2,gbifdata,1,0.823608262
1,4,2017,31.62458,-24.54125,SABAP2,gbifdata,1,0.826346247
1,4,2017,31.62458,-24.37458,SABAP2,gbifdata,1,0.816481755
1,4,2017,31.70792,-25.04125,SABAP2,gbifdata,1,0.855124144
1,4,2017,31.70792,-24.95792,SABAP2,gbifdata,1,0.855124144
1,4,2017,31.70792,-24.62458,SABAP2,gbifdata,1,0.83901302
1,4,2017,31.70792,-24.37458,SABAP2,gbifdata,1,0.816481755
1,4,2017,31.70792,-24.29125,SABAP2,gbifdata,1,0.86651204
1,4,2017,31.79125,-24.95792,SABAP2,gbifdata,1,0.855124144
1,4,2017,31.79125,-24.62458,SABAP2,gbifdata,1,0.83055602
1,4,2017,31.79125,-24.54125,SABAP2,gbifdata,1,0.83055602
1,4,2017,31.79125,-24.45792,SABAP2,gbifdata,1,0.816481755
1,4,2017,31.79125,-24.37458,SABAP2,gbifdata,1,0.816481755
1,4,2017,28.5736,-25.3596,SABAP2,gbifdata,0,0.783796817
1,4,2017,27.8069,-27.7952,SABAP2,gbifdata,0,0.992538712
1,4,2017,16.7548,-18.887,SABAP2,gbifdata,0,0.929019225
1,4,2017,33.7433,-24.3055,EBIRD,gbifdata,0,0.989275954
1,4,2017,30.97767,-22.66259,EBIRD,gbifdata,1,0.943296898
1,4,2017,31.06213,-22.72085,EBIRD,gbifdata,1,0.943296898
1,4,2017,30.793,-24.6922,SABAP2,gbifdata,0,0.887521733
1,4,2017,31.7782,-24.3931,Bird sounds,gbifdata,1,0.816481755
25,4,2017,30.3756,-21.1061,SABAP2,gbifdata,0,0.999839254
25,4,2017,29.5537,-26.0072,SABAP2,gbifdata,0,0.968761726
25,4,2017,29.7713,-25.6548,SABAP2,gbifdata,0,0.966618438
25,4,2017,29.4656,-24.6967,SABAP2,gbifdata,0,0.976816878
25,4,2017,26.2022,-30.6848,SABAP2,gbifdata,0,0.995997428
25,4,2017,24.8719,-32.6303,SABAP2,gbifdata,0,0.972048079
25,4,2017,24.45792,-29.79125,SABAP2,gbifdata,1,0.992766436
25,4,2017,25.20792,-32.04125,SABAP2,gbifdata,1,0.989291853
25,4,2017,25.37458,-33.79125,SABAP2,gbifdata,1,0.953151519
25,4,2017,25.45792,-33.79125,SABAP2,gbifdata,1,0.952437084
25,4,2017,25.45792,-31.87458,SABAP2,gbifdata,1,0.990429439
25,4,2017,29.04125,-25.95792,SABAP2,gbifdata,1,0.851557386
25,4,2017,30.2759,-24.0206,SABAP2,gbifdata,0,0.966538065
25,4,2017,24.77497,-20.59101,EBIRD,gbifdata,1,0.988012951
25,4,2017,26.4543,-33.0925,EBIRD,gbifdata,0,0.961838933
25,4,2017,29.7286,-24.7305,SABAP2,gbifdata,0,0.975660392
13,4,2017,29.8927,-29.7788,SABAP2,gbifdata,0,0.897794856
13,4,2017,30.6599,-25.4655,SABAP2,gbifdata,0,0.901610143
13,4,2017,32.5944,-26.2394,EBIRD,gbifdata,0,0.962439045
13,4,2017,21.20792,-28.54125,SABAP2,gbifdata,1,0.996124239
13,4,2017,22.20792,-33.62458,SABAP2,gbifdata,1,0.955561083
13,4,2017,23.54125,-32.20792,SABAP2,gbifdata,1,0.989852918
13,4,2017,23.95792,-21.45792,SABAP2,gbifdata,1,0.98135348
13,4,2017,26.12458,-25.62458,SABAP2,gbifdata,1,0.969443675
13,4,2017,27.12458,-25.29125,SABAP2,gbifdata,1,0.921314901
13,4,2017,27.20792,-25.20792,SABAP2,gbifdata,1,0.920564748
13,4,2017,29.20792,-22.12458,SABAP2,gbifdata,1,0.964093393
13,4,2017,31.62458,-25.37458,SABAP2,gbifdata,1,0.859668864
13,4,2017,28.9026,-29.3512,SABAP2,gbifdata,0,0.957981032
13,4,2017,26.8143,-25.0528,SABAP2,gbifdata,0,0.962546214
13,4,2017,31.014,-26.4539,SABAP2,gbifdata,0,0.956905498
13,4,2017,27.4323,-23.3303,SABAP2,gbifdata,0,0.992625784
13,4,2017,27.3147,-28.5758,SABAP2,gbifdata,0,0.996527889
13,4,2017,31.5991,-22.9884,SABAP2,gbifdata,0,0.937862787
13,4,2017,27.525,-26.1117,SABAP2,gbifdata,0,0.763349944
13,4,2017,26.1691,-31.0259,SABAP2,gbifdata,0,0.996343032
13,4,2017,30.1572,-25.1496,SABAP2,gbifdata,0,0.961099502
13,4,2017,16.90396,-18.71513,EBIRD,gbifdata,1,0.941552805
13,4,2017,31.1979,-24.8081,SABAP2,gbifdata,0,0.837880566
17,4,2017,32.9796,-23.7478,SABAP2,gbifdata,0,1
17,4,2017,31.7943,-25.4149,SABAP2,gbifdata,0,0.859668864
17,4,2017,16.12458,-21.04125,SABAP2,gbifdata,1,0.978687783
17,4,2017,16.20792,-21.62458,SABAP2,gbifdata,1,0.988091411
17,4,2017,16.29125,-20.95792,SABAP2,gbifdata,1,0.982157209
17,4,2017,16.37458,-20.70792,SABAP2,gbifdata,1,0.982848417
17,4,2017,16.45792,-20.70792,SABAP2,gbifdata,1,0.980942678
17,4,2017,22.12458,-33.62458,SABAP2,gbifdata,1,0.955561083
17,4,2017,22.12458,-28.79125,SABAP2,gbifdata,1,0.993445141
17,4,2017,25.62458,-29.37458,SABAP2,gbifdata,1,0.993471246
17,4,2017,25.62458,-26.62458,SABAP2,gbifdata,1,0.991115137
17,4,2017,25.62458,-26.54125,SABAP2,gbifdata,1,0.983603922
17,4,2017,25.79125,-29.37458,SABAP2,gbifdata,1,0.993489793
17,4,2017,25.79125,-29.20792,SABAP2,gbifdata,1,0.995003483
17,4,2017,25.95792,-26.37458,SABAP2,gbifdata,1,0.979312008
17,4,2017,26.70792,-26.70792,SABAP2,gbifdata,1,0.980040717
17,4,2017,27.70792,-25.62458,SABAP2,gbifdata,1,0.65396769
17,4,2017,27.79125,-26.79125,SABAP2,gbifdata,1,0.814512619
17,4,2017,27.79125,-25.20792,SABAP2,gbifdata,1,0.772953705
17,4,2017,28.29125,-26.04125,SABAP2,gbifdata,1,0.679151262
17,4,2017,28.29125,-25.95792,SABAP2,gbifdata,1,0.657825591
17,4,2017,28.29125,-25.87458,SABAP2,gbifdata,1,0.657825591
17,4,2017,28.37458,-24.29125,SABAP2,gbifdata,1,0.939881048
17,4,2017,28.45792,-20.70792,SABAP2,gbifdata,1,0.930557788
17,4,2017,28.79125,-26.54125,SABAP2,gbifdata,1,0.819308311
17,4,2017,28.79125,-24.04125,SABAP2,gbifdata,1,0.969739592
17,4,2017,28.87458,-24.12458,SABAP2,gbifdata,1,0.963976853
17,4,2017,28.87458,-24.04125,SABAP2,gbifdata,1,0.967032487
17,4,2017,29.87458,-29.29125,SABAP2,gbifdata,1,0.904624128
17,4,2017,29.87458,-28.95792,SABAP2,gbifdata,1,0.911750522
17,4,2017,30.04125,-29.20792,SABAP2,gbifdata,1,0.889583668
17,4,2017,30.04125,-28.87458,SABAP2,gbifdata,1,0.911134335
17,4,2017,30.12458,-26.62458,SABAP2,gbifdata,1,0.969385227
17,4,2017,31.29125,-22.95792,SABAP2,gbifdata,1,0.945054139
17,4,2017,31.29125,-22.45792,SABAP2,gbifdata,1,0.950097348
17,4,2017,31.37458,-24.87458,SABAP2,gbifdata,1,0.847612924
17,4,2017,31.37458,-23.04125,SABAP2,gbifdata,1,0.936648272
17,4,2017,31.45792,-24.45792,SABAP2,gbifdata,1,0.841986819
17,4,2017,31.45792,-23.12458,SABAP2,gbifdata,1,0.928284376
17,4,2017,31.54125,-24.70792,SABAP2,gbifdata,1,0.823608262
17,4,2017,31.62458,-24.95792,SABAP2,gbifdata,1,0.855124144
17,4,2017,31.62458,-24.37458,SABAP2,gbifdata,1,0.816481755
17,4,2017,31.70792,-24.37458,SABAP2,gbifdata,1,0.816481755
17,4,2017,31.87458,-28.29125,SABAP2,gbifdata,1,0.9242887
17,4,2017,31.87458,-28.20792,SABAP2,gbifdata,1,0.921186304
17,4,2017,31.87458,-25.12458,SABAP2,gbifdata,1,0.866259444
17,4,2017,31.95792,-28.29125,SABAP2,gbifdata,1,0.9242887
17,4,2017,30.5192,-24.1876,EBIRD,gbifdata,0,0.948866742
17,4,2017,30.9577,-26.338,SABAP2,gbifdata,0,0.944989198
17,4,2017,30.5749,-24.8321,SABAP2,gbifdata,0,0.906727214
17,4,2017,32.8583,-24.9806,SABAP2,gbifdata,0,0.940434721
17,4,2017,27.2643,-24.8786,SABAP2,gbifdata,0,0.932165247
17,4,2017,19.4767,-18.1725,EBIRD,gbifdata,0,0.997428066
17,4,2017,29.963,-23.9828,EBIRD,gbifdata,0,0.968815303
17,4,2017,28.0994,-24.9017,SABAP2,gbifdata,0,0.802456679
17,4,2017,15.4594,-21.0024,SABAP2,gbifdata,0,0.978406478
7,3,2017,17.04125,-20.62458,SABAP2,gbifdata,1,0.975847934
7,3,2017,17.20792,-20.62458,SABAP2,gbifdata,1,0.975847934
7,3,2017,21.20792,-21.95792,SABAP2,gbifdata,1,0.998205004
7,3,2017,26.20792,-29.04125,SABAP2,gbifdata,1,0.987555591
7,3,2017,26.20792,-27.04125,SABAP2,gbifdata,1,0.98134009
7,3,2017,26.45792,-26.79125,SABAP2,gbifdata,1,0.979556052
7,3,2017,28.79125,-27.04125,SABAP2,gbifdata,1,0.951628886
7,3,2017,29.62458,-27.62458,SABAP2,gbifdata,1,0.917362016
7,3,2017,30.95792,-24.37458,SABAP2,gbifdata,1,0.844992766
7,3,2017,31.62458,-24.45792,SABAP2,gbifdata,1,0.657435943
7,3,2017,31.70792,-24.37458,SABAP2,gbifdata,1,0.657435943
7,3,2017,31.79125,-25.12458,SABAP2,gbifdata,1,0.670721106
7,3,2017,31.79125,-25.04125,SABAP2,gbifdata,1,0.667979425
7,3,2017,25.2635,-26.5039,SABAP2,gbifdata,0,0.986497348
7,3,2017,31.6923,-27.7339,SABAP2,gbifdata,0,0.79336843
7,3,2017,33.0866,-24.3873,SABAP2,gbifdata,0,0.994668595
7,3,2017,26.2129,-27.5231,SABAP2,gbifdata,0,0.996517172
7,3,2017,27.9626,-26.5392,SABAP2,gbifdata,0,0.737589616
7,3,2017,23.4556,-32.1851,SABAP2,gbifdata,0,0.990415528
7,3,2017,31.3462,-21.2415,SABAP2,gbifdata,0,0.982317955
7,3,2017,19.1105,-33.5097,SABAP2,gbifdata,0,0.725520334
7,3,2017,26.7562,-28.4426,SABAP2,gbifdata,0,0.988921931
7,3,2017,32.9946,-23.5875,SABAP2,gbifdata,0,0.999517762
7,3,2017,25.2027,-28.5459,SABAP2,gbifdata,0,0.995937513
7,3,2017,28.0608,-25.7268,SABAP2,gbifdata,0,0.419932487
5,5,2017,22.5298,-23.429,SABAP2,gbifdata,0,0.994293522
5,5,2017,23.9567,-19.1852,SABAP2,gbifdata,0,0.895767787
5,5,2017,30.344,-25.1304,SABAP2,gbifdata,0,0.924240476
5,5,2017,31.89484,-28.28877,Observations,gbifdata,1,0.893074779
5,5,2017,25.4729,-31.3003,SABAP2,gbifdata,0,0.985966886
5,5,2017,17.54125,-23.37458,SABAP2,gbifdata,1,0.964475165
5,5,2017,17.54125,-23.29125,SABAP2,gbifdata,1,0.964475165
5,5,2017,25.45792,-33.79125,SABAP2,gbifdata,1,0.933202781
5,5,2017,26.20792,-27.04125,SABAP2,gbifdata,1,0.981500836
5,5,2017,27.04125,-25.29125,SABAP2,gbifdata,1,0.911487478
5,5,2017,27.62458,-26.04125,SABAP2,gbifdata,1,0.652547822
5,5,2017,29.79125,-29.29125,SABAP2,gbifdata,1,0.912179183
5,5,2017,29.95792,-29.37458,SABAP2,gbifdata,1,0.904195467
14,1,2017,28.1011,-30.1514,SABAP2,gbifdata,0,0.977696512
14,1,2017,26.8478,-27.9208,SABAP2,gbifdata,0,0.978406478
14,1,2017,31.083,-23.8611,SABAP2,gbifdata,0,0.784180196
14,1,2017,28.0951,-25.15558,EBIRD,gbifdata,1,0.499260569
14,1,2017,28.51124,-26.35096,EBIRD,gbifdata,1,0.503529175
14,1,2017,17.87458,-22.37458,SABAP2,gbifdata,1,0.958670455
14,1,2017,18.12458,-22.37458,SABAP2,gbifdata,1,0.996762119
14,1,2017,24.62458,-29.04125,SABAP2,gbifdata,1,0.932419756
14,1,2017,25.62458,-31.54125,SABAP2,gbifdata,1,0.99011413
14,1,2017,25.62458,-31.45792,SABAP2,gbifdata,1,0.990162353
14,1,2017,25.79125,-30.37458,SABAP2,gbifdata,1,0.991118791
14,1,2017,25.87458,-31.37458,SABAP2,gbifdata,1,0.985021408
